Time, s;x;y;z
798.5;267.16452;954.37146;-931.3625
798.6;274.71976;954.29126;-924.4591
798.7;282.41626;954.21246;-917.71246
798.8;290.25073;954.13513;-911.12537
798.9;298.21988;954.0592;-904.7008
799,00;306.32034;953.9848;-898.44147
799.1;314.54868;953.91187;-892.35016
799.2;322.9014;953.84045;-886.4294
799.3;331.37497;953.77057;-880.68176
799.4;339.9658;953.70215;-875.10974
799.5;348.6702;953.6353;-869.7158
799.6;357.4845;953.57;-864.5023
799.7;366.405;953.5063;-859.47144
799.8;375.42783;953.44415;-854.62537
799.9;384.5492;953.3836;-849.96625
800,00;393.7652;953.3246;-845.49603
800.1;403.07193;953.2672;-841.2168
800.2;412.4654;953.2115;-837.13025
800.3;421.94162;953.15735;-833.2382
800.4;431.49658;953.1049;-829.5424
800.5;441.12613;953.0541;-826.04443
800.6;450.82623;953.0049;-822.7458
800.7;460.5927;952.95734;-819.64795
800.8;470.42142;952.9115;-816.7522
800.9;480.30814;952.8674;-814.0599
801,00;490.24863;952.8249;-811.5721
801.1;500.2387;952.7841;-809.29
801.2;510.27402;952.745;-807.2145
801.3;520.35034;952.70764;-805.3465
801.4;530.4633;952.67194;-803.68695
801.5;540.6087;952.638;-802.23645
801.6;550.78204;952.6058;-800.99567
801.7;560.97906;952.57526;-799.9652
801.8;571.19543;952.5465;-799.14545
801.9;581.4267;952.5195;-798.5368
802,00;591.66846;952.4942;-798.13947
802.1;601.91644;952.47064;-797.95374
802.2;612.1662;952.44885;-797.9796
802.3;622.4133;952.4288;-798.2171
802.4;632.65344;952.41046;-798.66614
802.5;642.8822;952.3939;-799.32654
802.6;653.0952;952.3791;-800.198
802.7;663.2881;952.3661;-801.28015
802.8;673.4565;952.3548;-802.5726
802.9;683.596;952.3452;-804.07465
803,00;693.70233;952.33746;-805.78577
803.1;703.7712;952.3314;-807.7052
803.2;713.79816;952.32715;-809.83215
803.3;723.77905;952.32465;-812.16565
803.4;733.70953;952.3239;-814.7047
803.5;743.58545;952.3249;-817.44824
803.6;753.4024;952.32764;-820.3951
803.7;763.1564;952.3321;-823.54395
803.8;772.8431;952.3383;-826.8935
803.9;782.4584;952.34625;-830.44226
804,00;791.9982;952.35596;-834.1887
804.1;801.4585;952.36743;-838.1312
804.2;810.8352;952.38055;-842.2682
804.3;820.12427;952.39545;-846.5977
804.4;829.3217;952.41205;-851.118
804.5;838.4237;952.43036;-855.8271
804.6;847.4263;952.4504;-860.7229
804.7;856.3256;952.4721;-865.8034
804.8;865.1179;952.49554;-871.0663
804.9;873.79944;952.5207;-876.50946
805,00;882.36646;952.5475;-882.13043
805.1;890.81537;952.5759;-887.9268
805.2;899.1425;952.6061;-893.8961
805.3;907.3444;952.6379;-900.0358
805.4;915.41754;952.6713;-906.3432
805.5;923.35846;952.7064;-912.81555
805.6;931.16376;952.7431;-919.45013
805.7;938.8302;952.7815;-926.2441
805.8;946.3545;952.8215;-933.19446
805.9;953.7334;952.86304;-940.2982
806,00;960.96387;952.9062;-947.5524
806.1;968.0428;952.9509;-954.95386
806.2;974.96716;952.99725;-962.4993
806.3;981.734;953.04517;-970.18567
806.4;988.3406;953.0946;-978.0095
806.5;994.784;953.1456;-985.9675
806.6;1001.0616;953.1981;-994.0563
806.7;1007.17065;953.2522;-1002.2723
806.8;1013.10864;953.3077;-1010.61206
807,00;1024.4615;953.4233;-1027.6484
807.1;1029.8716;953.4832;-1036.3378
807.2;1035.1011;953.5447;-1045.1362
807.3;1040.1477;953.60754;-1054.0399
807.4;1045.0094;953.6718;-1063.0453
807.5;1049.6842;953.73755;-1072.1483
807.6;1054.17;953.8046;-1081.3451
807.7;1058.4651;953.8731;-1090.6317
807.8;1062.5676;953.943;-1100.0042
807.9;1066.4758;954.01416;-1109.4585
808,00;1070.1881;954.08673;-1118.9907
808.1;1073.7031;954.1606;-1128.5966
808.2;1077.0192;954.2357;-1138.2721
808.3;1080.1349;954.3122;-1148.0132
808.4;1083.0492;954.3899;-1157.8156
808.5;1085.7607;954.4689;-1167.675
808.6;1088.2686;954.54913;-1177.5876
808.7;1090.5715;954.63055;-1187.5488
808.8;1092.6687;954.7132;-1197.5546
808.9;1094.5594;954.797;-1207.6005
809,00;1096.2427;954.882;-1217.6824
809.1;1097.718;954.96814;-1227.7959
809.2;1098.9847;955.0554;-1237.9369
809.3;1100.0425;955.1438;-1248.1008
809.4;1100.8906;955.2333;-1258.2834
809.5;1101.5292;955.32385;-1268.4806
809.6;1101.9578;955.41547;-1278.6877
809.7;1102.1763;955.5081;-1288.9005
809.8;1102.1846;955.6018;-1299.1149
809.9;1101.9829;955.6965;-1309.3262
810,00;1101.5714;955.7922;-1319.5304
810.1;1100.9501;955.8888;-1329.7229
810.2;1100.1195;955.9863;-1339.8995
810.3;1099.08;956.08484;-1350.0562
810.4;1097.832;956.1842;-1360.1881
810.5;1096.3762;956.2845;-1370.2914
810.6;1094.7133;956.38556;-1380.3616
810.7;1092.8439;956.48755;-1390.3947
810.8;1090.7689;956.59033;-1400.3861
810.9;1088.4895;956.6939;-1410.3318
811,00;1086.0063;956.7983;-1420.2277
811.1;1083.3208;956.9034;-1430.0695
811.2;1080.4341;957.0092;-1439.8531
811.3;1077.3473;957.1158;-1449.5743
811.4;1074.0619;957.223;-1459.2292
811.5;1070.5792;957.33093;-1468.8137
811.6;1066.901;957.4395;-1478.3237
811.7;1063.0288;957.5487;-1487.7551
811.8;1058.9642;957.6585;-1497.1042
811.9;1054.7091;957.7689;-1506.3671
812,00;1050.2654;957.8799;-1515.5396
812.1;1045.6348;957.99133;-1524.6182
812.2;1040.8195;958.10333;-1533.5988
812.3;1035.8215;958.2159;-1542.4779
812.4;1030.6431;958.32886;-1551.2517
812.5;1025.2864;958.44226;-1559.9166
812.6;1019.75366;958.5561;-1568.469
812.7;1014.0474;958.67035;-1576.9053
812.8;1008.17004;958.785;-1585.2219
812.9;1002.12415;958.9;-1593.4155
813,00;995.91223;959.0153;-1601.4825
813.1;989.53705;959.131;-1609.4198
813.2;983.0012;959.24695;-1617.224
813.3;976.3077;959.36316;-1624.8918
813.4;969.45917;959.4796;-1632.4202
813.5;962.4587;959.5963;-1639.8059
813.6;955.30914;959.7132;-1647.0459
813.7;948.0137;959.83026;-1654.1373
813.8;940.5753;959.94745;-1661.0771
813.9;932.9973;960.0648;-1667.8624
814,00;925.2828;960.1823;-1674.4906
814.1;917.4351;960.29987;-1680.9589
814.2;909.4576;960.4175;-1687.2644
814.3;901.3535;960.53516;-1693.4048
814.4;893.12646;960.65283;-1699.3774
814.5;884.77985;960.7705;-1705.18
814.6;876.3172;960.8881;-1710.81
814.7;867.74207;961.00574;-1716.2654
814.8;859.0581;961.1233;-1721.5436
814.9;850.269;961.2407;-1726.6426
815,00;841.3784;961.3581;-1731.5604
815.1;832.39014;961.4753;-1736.2949
815.2;823.30786;961.5923;-1740.8444
815.3;814.13556;961.7091;-1745.2068
815.4;804.87695;961.8258;-1749.3804
815.5;795.536;961.9422;-1753.3636
815.6;786.1166;962.05835;-1757.1548
815.7;776.6227;962.17426;-1760.7526
815.8;767.0583;962.28986;-1764.1552
815.9;757.4274;962.40515;-1767.3616
816,00;747.7341;962.5201;-1770.3704
816.1;737.9823;962.6347;-1773.1803
816.2;728.17615;962.7489;-1775.7904
816.3;718.3198;962.86273;-1778.1995
816.4;708.41736;962.9761;-1780.4069
816.5;698.4729;963.08905;-1782.4114
816.6;688.4906;963.20154;-1784.2125
816.7;678.4746;963.31354;-1785.8094
816.8;668.42914;963.425;-1787.2017
816.9;658.35834;963.53595;-1788.3885
817,00;648.26636;963.64636;-1789.3698
817.1;638.15753;963.75616;-1790.1449
817.2;628.0359;963.8654;-1790.7137
817.3;617.90576;963.97406;-1791.0762
817.4;607.7713;964.08203;-1791.2319
817.5;597.6367;964.1894;-1791.1812
817.6;587.50616;964.2961;-1790.9238
817.7;577.3839;964.40204;-1790.4603
817.8;567.2742;964.5073;-1789.7906
817.9;557.1811;964.6119;-1788.9153
818,00;547.10876;964.71564;-1787.8346
818.1;537.0615;964.81866;-1786.5491
818.2;527.0434;964.9209;-1785.0593
818.3;517.05853;965.02234;-1783.3661
818.4;507.1111;965.1229;-1781.4701
818.5;497.20517;965.22266;-1779.3722
818.6;487.34485;965.3216;-1777.0731
818.7;477.5342;965.41956;-1774.5742
818.8;467.77725;965.51666;-1771.8763
818.9;458.07803;965.61285;-1768.9806
819,00;448.44052;965.7081;-1765.8885
819.1;438.86868;965.8024;-1762.6012
819.2;429.36646;965.89575;-1759.1201
819.3;419.93777;965.9881;-1755.4467
819.4;410.5865;966.07947;-1751.5826
819.5;401.31644;966.16974;-1747.5294
819.6;392.13144;966.25903;-1743.289
819.7;383.03522;966.3473;-1738.8629
819.8;374.03156;966.43445;-1734.2532
819.9;365.12415;966.5205;-1729.4617
820,00;356.3166;966.60547;-1724.4905
820.1;347.61255;966.68933;-1719.3416
820.2;339.01553;966.77203;-1714.0172
820.3;330.52908;966.8536;-1708.5197
820.4;322.1567;966.934;-1702.8512
820.5;313.90176;967.01324;-1697.0142
820.6;305.76767;967.0913;-1691.011
820.7;297.75775;967.1681;-1684.8442
820.8;289.87524;967.2437;-1678.5165
820.9;282.1234;967.3181;-1672.0303
821,00;274.50537;967.39124;-1665.3883
821.1;267.02426;967.4631;-1658.5935
821.2;259.68314;967.5337;-1651.6484
821.3;252.48495;967.603;-1644.5563
821.4;245.43266;967.671;-1637.3198
821.5;238.52916;967.73773;-1629.9421
821.6;231.77724;967.8031;-1622.4261
821.7;225.17964;967.8671;-1614.775
821.8;218.73904;967.9298;-1606.992
821.9;212.4581;967.99115;-1599.0802
822,00;206.33932;968.0511;-1591.0431
822.1;200.38524;968.1097;-1582.8838
822.2;194.59824;968.1669;-1574.6057
822.3;188.98068;968.22266;-1566.2123
822.4;183.53485;968.27704;-1557.7069
822.5;178.26295;968.33;-1549.0933
822.6;173.16713;968.38153;-1540.3749
822.7;168.24944;968.4316;-1531.5552
822.8;163.51189;968.4802;-1522.638
822.9;158.95639;968.5274;-1513.6267
823,00;154.5848;968.5731;-1504.5253
823.1;150.39886;968.6173;-1495.3374
823.2;146.4003;968.6601;-1486.0669
823.3;142.59073;968.70135;-1476.7175
823.4;138.97168;968.7411;-1467.2931
823.5;135.5446;968.77936;-1457.7975
823.6;132.31091;968.8161;-1448.2346
823.7;129.27191;968.8513;-1438.6085
823.8;126.4288;968.885;-1428.923
823.9;123.78275;968.9171;-1419.182
824,00;121.33482;968.94775;-1409.3896
824.1;119.086;968.9768;-1399.55
824.2;117.03719;969.00433;-1389.667
824.3;115.189224;969.03033;-1379.7446
824.4;113.54284;969.05475;-1369.7871
824.5;112.098694;969.0776;-1359.7983
824.6;110.85737;969.0988;-1349.7827
824.7;109.81936;969.1185;-1339.744
824.8;108.985085;969.13666;-1329.6865
824.9;108.354866;969.1532;-1319.6144
825,00;107.92896;969.16815;-1309.5316
825.1;107.70754;969.1815;-1299.4424
825.2;107.690674;969.19336;-1289.3508
825.3;107.878365;969.20355;-1279.2612
825.4;108.27053;969.2121;-1269.1775
825.5;108.867004;969.2191;-1259.1039
825.6;109.667534;969.22455;-1249.0444
825.7;110.6718;969.22833;-1239.0033
825.8;111.87938;969.2305;-1228.9847
825.9;113.28977;969.23114;-1218.9927
826,00;114.9024;969.23016;-1209.0312
826.1;116.716606;969.22754;-1199.1045
826.2;118.73165;969.2234;-1189.2166
826.3;120.9467;969.2175;-1179.3715
826.4;123.360855;969.21014;-1169.5734
826.5;125.97312;969.2012;-1159.826
826.6;128.78244;969.19055;-1150.1335
826.7;131.78767;969.17834;-1140.5
826.8;134.98758;969.16455;-1130.9292
826.9;138.38084;969.1492;-1121.4252
827,00;141.96611;969.1322;-1111.9918
827.1;145.74191;969.11365;-1102.6328
827.2;149.7067;969.0935;-1093.3523
827.3;153.85884;969.0717;-1084.1538
827.4;158.19667;969.0484;-1075.0413
827.5;162.71841;969.0235;-1066.0183
827.6;167.42224;968.9971;-1057.0887
827.7;172.3062;968.969;-1048.2561
827.8;177.36833;968.9394;-1039.5242
827.9;182.60657;968.9082;-1030.8965
828,00;188.01877;968.8755;-1022.3765
828.1;193.60272;968.8412;-1013.9679
828.2;199.35616;968.80536;-1005.67395
828.3;205.27673;968.768;-997.4981
828.4;211.36205;968.7291;-989.4438
828.5;217.6096;968.68866;-981.5143
828.6;224.01686;968.6467;-973.7129
828.7;230.5812;968.6033;-966.0427
828.8;237.29996;968.5582;-958.507
828.9;244.17038;968.5118;-951.1089
829,00;251.18968;968.4638;-943.8513
829.1;258.35498;968.4143;-936.73737
829.2;265.66336;968.36334;-929.76996
829.3;273.11185;968.3109;-922.9519
829.4;280.6974;968.257;-916.28613
829.5;288.4169;968.20166;-909.77527
829.6;296.2672;968.14484;-903.4221
829.7;304.24515;968.0866;-897.2293
829.8;312.3474;968.027;-891.1993
829.9;320.57074;967.9659;-885.33466
830,00;328.91174;967.9033;-879.6378
830.1;337.367;967.8394;-874.1112
830.2;345.93307;967.7741;-868.75696
830.3;354.60645;967.70746;-863.57745
830.4;363.3836;967.63934;-858.57477
830.5;372.26093;967.56995;-853.751
830.6;381.23477;967.49915;-849.10815
830.7;390.3015;967.42706;-844.6482
830.8;399.45737;967.3536;-840.373
830.9;408.69864;967.2788;-836.2843
831,00;418.02155;967.20276;-832.38385
831.1;427.4222;967.12537;-828.6733
831.2;436.89685;967.04675;-825.1541
831.3;446.4415;966.9668;-821.8279
831.4;456.05234;966.8856;-818.69604
831.5;465.72534;966.8032;-815.75977
831.6;475.45657;966.71954;-813.02045
831.7;485.24203;966.63464;-810.4792
831.8;495.0777;966.5485;-808.1371
831.9;504.95953;966.46124;-805.9951
832,00;514.8835;966.37274;-804.0542
832.1;524.84546;966.28314;-802.31525
832.2;534.8414;966.1923;-800.77893
832.3;544.86707;966.1004;-799.44604
832.4;554.9184;966.0073;-798.317
832.5;564.99133;965.91315;-797.39246
832.6;575.08167;965.8179;-796.6728
832.7;585.18524;965.7215;-796.1584
832.8;595.29785;965.624;-795.8494
832.9;605.41534;965.5255;-795.7461
833,00;615.53357;965.426;-795.8485
833.1;625.6484;965.32544;-796.1567
833.2;635.7555;965.2239;-796.6705
833.3;645.8508;965.1213;-797.3898
833.4;655.9302;965.01776;-798.3144
833.5;665.9894;964.91327;-799.44385
833.6;676.02423;964.8078;-800.77783
833.7;686.03064;964.7014;-802.3158
833.8;696.00446;964.59406;-804.0571
833.9;705.94147;964.48584;-806.0013
834,00;715.83765;964.3768;-808.14734
834.1;725.68884;964.2668;-810.49457
834.2;735.49097;964.156;-813.042
834.3;745.24;964.0443;-815.78864
834.4;754.9318;963.9318;-818.7334
834.5;764.5624;963.8186;-821.8751
834.6;774.1278;963.7045;-825.2125
834.7;783.624;963.58966;-828.7443
834.8;793.04706;963.4741;-832.46906
834.9;802.39307;963.3578;-836.38525
835,00;811.6581;963.2407;-840.49133
835.1;820.83826;963.123;-844.78564
835.2;829.9298;963.0046;-849.2665
835.3;838.9289;962.8855;-853.932
835.4;847.8317;962.76575;-858.7803
835.5;856.6347;962.6454;-863.8094
835.6;865.334;962.5244;-869.01733
835.7;873.9261;962.40283;-874.4019
835.8;882.4073;962.28064;-879.961
835.9;890.7741;962.15796;-885.6923
836,00;899.023;962.03467;-891.5935
836.1;907.1505;961.9109;-897.66223
836.2;915.15326;961.78656;-903.8959
836.3;923.0279;961.6618;-910.292
836.4;930.77106;961.53656;-916.84796
836.5;938.37946;961.4108;-923.5611
836.6;945.85;961.28467;-930.4286
836.7;953.17944;961.15814;-937.4477
836.8;960.3648;961.0311;-944.6155
836.9;967.4029;960.9038;-951.929
837,00;974.2909;960.7761;-959.3853
837.1;981.0258;960.6481;-966.9813
837.2;987.60486;960.51965;-974.7138
837.3;994.02515;960.391;-982.5797
837.4;1000.28406;960.262;-990.57574
837.5;1006.3789;960.13275;-998.69855
837.6;1012.30707;960.00323;-1006.9449
837.7;1018.06604;959.8735;-1015.3112
837.8;1023.65344;959.7435;-1023.7942
837.9;1029.0668;959.61334;-1032.3903
838,00;1034.3038;959.48303;-1041.0958
838.1;1039.3624;959.35254;-1049.9073
838.2;1044.2402;959.22186;-1058.821
838.3;1048.9353;959.09106;-1067.8334
838.4;1053.4454;958.9602;-1076.9406
838.5;1057.7689;958.8292;-1086.1388
838.6;1061.9038;958.6982;-1095.4243
838.7;1065.8484;958.567;-1104.7931
838.8;1069.6008;958.4359;-1114.2415
838.9;1073.1595;958.30475;-1123.7653
839,00;1076.5231;958.1735;-1133.3607
839.1;1079.69;958.0424;-1143.0237
839.2;1082.6587;957.91125;-1152.7502
839.3;1085.428;957.7802;-1162.5363
839.4;1087.9968;957.64923;-1172.3777
839.5;1090.3639;957.5183;-1182.2705
839.6;1092.5282;957.38745;-1192.2103
839.7;1094.4889;957.2568;-1202.1932
839.8;1096.2449;957.1262;-1212.2151
839.9;1097.7955;956.99585;-1222.2714
840,00;1099.1401;956.8656;-1232.3583
840.1;1100.2781;956.7356;-1242.4713
840.2;1101.2087;956.6058;-1252.6062
840.3;1101.9316;956.4762;-1262.759
840.4;1102.4467;956.3468;-1272.9252
840.5;1102.7533;956.2177;-1283.1006
840.6;1102.8516;956.08887;-1293.2809
840.7;1102.7412;955.9604;-1303.4618
840.8;1102.4222;955.83215;-1313.6392
840.9;1101.8949;955.7042;-1323.8086
841,00;1101.1592;955.57666;-1333.9658
841.1;1100.2153;955.44946;-1344.1066
841.2;1099.064;955.32263;-1354.2266
841.3;1097.7052;955.1962;-1364.3217
841.4;1096.1396;955.0702;-1374.3875
841.5;1094.368;954.9446;-1384.4198
841.6;1092.391;954.8194;-1394.4144
841.7;1090.2094;954.6947;-1404.3671
841.8;1087.8239;954.57043;-1414.2737
841.9;1085.2355;954.44666;-1424.1299
842,00;1082.4454;954.3234;-1433.9316
842.1;1079.4547;954.2007;-1443.6748
842.2;1076.2645;954.0784;-1453.3552
842.3;1072.8762;953.9567;-1462.9689
842.4;1069.2911;953.83563;-1472.5115
842.5;1065.5109;953.7151;-1481.9792
842.6;1061.5369;953.5951;-1491.368
842.7;1057.3707;953.47577;-1500.674
842.8;1053.0143;953.357;-1509.893
842.9;1048.4692;953.2389;-1519.0211
843,00;1043.7375;953.1214;-1528.0548
843.1;1038.821;953.0046;-1536.9899
843.2;1033.7219;952.8884;-1545.8228
843.3;1028.4423;952.773;-1554.5496
843.4;1022.9842;952.6582;-1563.1666
843.5;1017.35;952.5442;-1571.6704
843.6;1011.54205;952.43085;-1580.0571
843.7;1005.56274;952.31824;-1588.3234
843.8;999.4146;952.2064;-1596.4655
843.9;993.1002;952.09534;-1604.48
844,00;986.6222;951.985;-1612.3635
844.1;979.9833;951.8755;-1620.1129
844.2;973.18616;951.7668;-1627.7246
844.3;966.2338;951.6589;-1635.1954
844.4;959.129;951.55176;-1642.5222
844.5;951.8749;951.4455;-1649.7019
844.6;944.47437;951.3401;-1656.7313
844.7;936.93054;951.2355;-1663.6075
844.8;929.2467;951.1318;-1670.3276
844.9;921.426;951.029;-1676.8887
845,00;913.47174;950.927;-1683.2878
845.1;905.38727;950.826;-1689.5226
845.2;897.17596;950.7258;-1695.5901
845.3;888.8414;950.62665;-1701.4877
845.4;880.3869;950.5283;-1707.213
845.5;871.81616;950.43097;-1712.7635
845.6;863.13275;950.33453;-1718.1368
845.7;854.3404;950.2391;-1723.3308
845.8;845.44275;950.1446;-1728.343
845.9;836.44354;950.0511;-1733.1715
846,00;827.3466;949.95856;-1737.814
846.1;818.1558;949.867;-1742.2686
846.2;808.87506;949.7764;-1746.5334
846.3;799.50824;949.6869;-1750.6066
846.4;790.05927;949.5983;-1754.4865
846.5;780.53217;949.51086;-1758.1713
846.6;770.931;949.4244;-1761.6594
846.7;761.2599;949.33887;-1764.9493
846.8;751.52277;949.2545;-1768.0399
846.9;741.72394;949.17114;-1770.9294
847,00;731.8674;949.0888;-1773.617
847.1;721.9574;949.00757;-1776.1012
847.2;711.99817;948.9274;-1778.3811
847.3;701.99384;948.8483;-1780.4557
847.4;691.9487;948.77026;-1782.324
847.5;681.86707;948.69336;-1783.9852
847.6;671.7531;948.6175;-1785.4387
847.7;661.6112;948.5428;-1786.6838
847.8;651.4456;948.4691;-1787.7201
847.9;641.2607;948.3966;-1788.5469
848,00;631.06067;948.32513;-1789.164
848.1;620.85;948.2548;-1789.5709
848.2;610.6329;948.18567;-1789.7677
848.3;600.4137;948.11755;-1789.7543
848.4;590.1969;948.05066;-1789.5304
848.5;579.9867;947.9848;-1789.0964
848.6;569.7875;947.92017;-1788.4523
848.7;559.6035;947.85657;-1787.5984
848.8;549.4392;947.7942;-1786.5352
848.9;539.2989;947.7329;-1785.2628
849,00;529.18677;947.6728;-1783.782
849.1;519.1072;947.61383;-1782.0934
849.2;509.06445;947.556;-1780.1978
849.3;499.0628;947.4993;-1778.0957
849.4;489.1065;947.4438;-1775.7882
849.5;479.19977;947.3894;-1773.2762
849.6;469.34683;947.33624;-1770.5609
849.7;459.55185;947.2842;-1767.6433
849.8;449.819;947.2333;-1764.5248
849.9;440.15237;947.18353;-1761.2065
850,00;430.55615;947.1349;-1757.69
850.1;421.03436;947.08746;-1753.9767
850.2;411.59106;947.0412;-1750.0681
850.3;402.23026;946.9961;-1745.9661
850.4;392.9559;946.95215;-1741.6721
850.5;383.77197;946.9093;-1737.1884
850.6;374.68234;946.8677;-1732.5165
850.7;365.6909;946.8272;-1727.6584
850.8;356.8014;946.78784;-1722.6165
850.9;348.0177;946.74963;-1717.3926
851,00;339.34344;946.7126;-1711.9891
851.1;330.78238;946.6767;-1706.4082
851.2;322.3381;946.64197;-1700.6525
851.3;314.0142;946.60834;-1694.7241
851.4;305.8142;946.5759;-1688.6259
851.5;297.7416;946.54456;-1682.3601
851.6;289.7998;946.5144;-1675.9297
851.7;281.99216;946.48535;-1669.3373
851.8;274.32202;946.4574;-1662.5856
851.9;266.7926;946.4306;-1655.6777
852,00;259.40707;946.40497;-1648.6165
852.1;252.16862;946.3804;-1641.4048
852.2;245.08028;946.35693;-1634.0458
852.3;238.14503;946.3346;-1626.5427
852.4;231.36583;946.3134;-1618.8987
852.5;224.74554;946.2933;-1611.117
852.6;218.28696;946.27423;-1603.2007
852.7;211.99281;946.2563;-1595.1536
852.8;205.86575;946.23944;-1586.9788
852.9;199.90837;946.2237;-1578.6798
853,00;194.12318;946.209;-1570.2603
853.1;188.51263;946.1954;-1561.7238
853.2;183.07909;946.18286;-1553.0739
853.3;177.82483;946.1714;-1544.3142
853.4;172.75206;946.16095;-1535.4487
853.5;167.86293;946.15155;-1526.4808
853.6;163.15948;946.1432;-1517.4147
853.7;158.6437;946.13586;-1508.254
853.8;154.3175;946.1296;-1499.0027
853.9;150.18266;946.1243;-1489.6646
854,00;146.24094;946.12006;-1480.2438
854.1;142.49396;946.1168;-1470.7441
854.2;138.94331;946.1146;-1461.1699
854.3;135.59048;946.11334;-1451.525
854.4;132.43686;946.1131;-1441.8136
854.5;129.48375;946.1138;-1432.0397
854.6;126.732376;946.1155;-1422.2075
854.7;124.1839;946.1181;-1412.3213
854.8;121.83936;946.1217;-1402.3851
854.9;119.69974;946.1262;-1392.4033
855,00;117.7659;946.1317;-1382.38
855.1;116.03864;946.13806;-1372.3195
855.2;114.51867;946.1454;-1362.2261
855.3;113.2066;946.1536;-1352.1039
855.4;112.10296;946.1627;-1341.9574
855.5;111.20818;946.1727;-1331.7909
855.6;110.52262;946.18365;-1321.6085
855.7;110.04654;946.19543;-1311.4147
855.8;109.7801;946.208;-1301.2137
855.9;109.7234;946.2215;-1291.0099
856,00;109.87641;946.23584;-1280.8076
856.1;110.23906;946.251;-1270.6111
856.2;110.81114;946.26697;-1260.4247
856.3;111.5924;946.28375;-1250.2527
856.4;112.58246;946.30133;-1240.0995
856.5;113.780876;946.3197;-1229.9692
856.6;115.1871;946.33887;-1219.8662
856.7;116.80052;946.3588;-1209.7948
856.8;118.620415;946.3795;-1199.7593
856.9;120.64598;946.40094;-1189.7637
857,00;122.87633;946.42316;-1179.8123
857.1;125.31048;946.44604;-1169.9094
857.2;127.94737;946.46967;-1160.0591
857.3;130.78587;946.494;-1150.2656
857.4;133.82472;946.51904;-1140.5331
857.5;137.06264;946.54474;-1130.8655
857.6;140.49818;946.5711;-1121.267
857.7;144.1299;946.59814;-1111.7415
857.8;147.9562;946.6258;-1102.2932
857.9;151.97546;946.6541;-1092.9259
858,00;156.18594;946.6831;-1083.6437
858.1;160.58582;946.71265;-1074.4504
858.2;165.17323;946.7428;-1065.3499
858.3;169.94618;946.77356;-1056.346
858.4;174.90265;946.8049;-1047.4425
858.5;180.04048;946.83673;-1038.6431
858.6;185.35751;946.8692;-1029.9514
858.7;190.85146;946.90216;-1021.3713
858.8;196.51996;946.93567;-1012.9062
858.9;202.36061;946.9697;-1004.55963
859,00;208.37091;947.0042;-996.3352
859.1;214.54831;947.03925;-988.23627
859.2;220.89015;947.07477;-980.2663
859.3;227.39377;947.1107;-972.4285
859.4;234.05637;947.1471;-964.72626
859.5;240.8751;947.18396;-957.1627
859.6;247.84712;947.22125;-949.7411
859.7;254.96942;947.259;-942.4644
859.8;262.23898;947.29706;-935.3358
859.9;269.65274;947.3356;-928.35815
860,00;277.20752;947.37445;-921.5344
860.1;284.90015;947.4137;-914.8674
860.2;292.72736;947.45325;-908.35986
860.3;300.68582;947.4932;-902.0146
860.4;308.7722;947.53345;-895.8341
860.5;316.983;947.57404;-889.82104
860.6;325.3148;947.61487;-883.9779
860.7;333.76407;947.65607;-878.30707
860.8;342.32727;947.6975;-872.811
860.9;351.00073;947.7392;-867.49176
861,00;359.7808;947.7811;-862.3517
861.1;368.6638;947.8233;-857.39294
861.2;377.64597;947.8657;-852.6175
861.3;386.72348;947.9083;-848.0273
861.4;395.89258;947.9511;-843.62427
861.5;405.14935;947.99414;-839.4103
861.6;414.4899;948.0373;-835.38696
861.7;423.9103;948.0806;-831.5561
861.8;433.4066;948.1241;-827.91907
861.9;442.9748;948.1677;-824.47754
862,00;452.61084;948.2115;-821.2328
862.1;462.3107;948.2553;-818.1862
862.2;472.0703;948.29926;-815.339
862.3;481.88556;948.34326;-812.6924
862.4;491.75232;948.3873;-810.2474
862.5;501.66647;948.43146;-808.00494
862.6;511.6238;948.4757;-805.966
862.7;521.62024;948.5199;-804.1314
862.8;531.6514;948.56415;-802.50183
862.9;541.7133;948.6084;-801.078
863,00;551.80164;948.65265;-799.86035
863.1;561.9121;948.6969;-798.8495
863.2;572.0406;948.7411;-798.0457
863.3;582.1828;948.7852;-797.44934
863.4;592.3345;948.82935;-797.06055
863.5;602.49133;948.87335;-796.8795
863.6;612.64923;948.91736;-796.90625
863.7;622.80383;948.9612;-797.14075
863.8;632.951;949.005;-797.5828
863.9;643.08636;949.04865;-798.23224
864,00;653.20575;949.09216;-799.08875
864.1;663.30493;949.13556;-800.1519
864.2;673.37976;949.1788;-801.42126
864.3;683.4259;949.22186;-802.89624
864.4;693.4393;949.2648;-804.5762
864.5;703.41565;949.3075;-806.4604
864.6;713.3508;949.35;-808.5479
864.7;723.2408;949.39233;-810.838
864.8;733.08136;949.4344;-813.32965
864.9;742.86835;949.47626;-816.02167
865,00;752.59784;949.5179;-818.91296
865.1;762.2657;949.55927;-822.0023
865.2;771.86786;949.6004;-825.28845
865.3;781.4004;949.64124;-828.76984
865.4;790.8594;949.68176;-832.44507
865.5;800.2408;949.722;-836.31256
865.6;809.5407;949.76196;-840.3707
865.7;818.75543;949.8016;-844.6178
865.8;827.8809;949.8409;-849.05194
865.9;836.9136;949.8798;-853.6713
866,00;845.84955;949.91846;-858.474
866.1;854.6851;949.9567;-863.4579
866.2;863.4167;949.9946;-868.621
866.3;872.0406;950.0321;-873.96094
